id,gid,x,y,v_x,v_y,radius,time
6,6,0.004355,-7.225370,0.016751,1.192248,0.500000,0.950000
7,7,5.190190,-5.191192,-0.699522,0.700352,0.500000,0.950000
0,0,7.197971,0.001768,-1.182830,0.016018,0.500000,1.000000
1,1,5.165079,5.164621,-0.713003,-0.714277,0.500000,1.000000
2,2,0.005295,7.175908,0.018781,-1.194949,0.500000,1.000000
3,3,-5.090930,5.090806,0.819249,-0.824351,0.500000,1.000000
4,4,-7.295195,-0.001049,1.015406,-0.001662,0.500000,1.000000
5,5,-5.081038,-5.078429,0.825107,0.843063,0.500000,1.000000
6,6,0.005307,-7.164848,0.019037,1.210445,0.500000,1.000000
7,7,5.154526,-5.155486,-0.713285,0.714117,0.500000,1.000000
0,0,7.138181,0.002490,-1.195816,0.014446,0.500000,1.050000
1,1,5.128892,5.128377,-0.723739,-0.724884,0.500000,1.050000
2,2,0.006353,7.115352,0.021159,-1.211113,0.500000,1.050000
3,3,-5.049228,5.049008,0.834052,-0.835957,0.500000,1.050000
4,4,-7.243967,-0.001136,1.024560,-0.001742,0.500000,1.050000
5,5,-5.039354,-5.035678,0.833687,0.855020,0.500000,1.050000
6,6,0.006377,-7.103509,0.021404,1.226783,0.500000,1.050000
7,7,5.118242,-5.119161,-0.725672,0.726507,0.500000,1.050000
0,0,7.077805,0.003142,-1.207503,0.013025,0.500000,1.100000
1,1,5.092222,5.091655,-0.733402,-0.734430,0.500000,1.100000
2,2,0.007537,7.054074,0.023684,-1.225560,0.500000,1.100000
3,3,-5.007250,5.006669,0.839553,-0.846785,0.500000,1.100000
4,4,-7.191956,-0.001212,1.040227,-0.001530,0.500000,1.100000
5,5,-4.997299,-4.992387,0.841095,0.865811,0.500000,1.100000
6,6,0.007569,-7.041436,0.023843,1.241452,0.500000,1.100000
7,7,5.081401,-5.082278,-0.736820,0.737657,0.500000,1.100000
0,0,7.017056,0.003730,-1.214985,0.011773,0.500000,1.150000
1,1,5.055117,5.054504,-0.742099,-0.743021,0.500000,1.150000
2,2,0.008771,6.992217,0.024684,-1.237131,0.500000,1.150000
3,3,-4.964572,4.963949,0.853569,-0.854403,0.500000,1.150000
4,4,-7.139709,-0.001287,1.044939,-0.001499,0.500000,1.150000
5,5,-4.954925,-4.948708,0.847484,0.873581,0.500000,1.150000
6,6,0.008812,-6.978778,0.024860,1.253163,0.500000,1.150000
7,7,5.044058,-5.044894,-0.746854,0.747692,0.500000,1.150000
0,0,6.955983,0.004262,-1.221470,0.010634,0.500000,1.200000
1,1,5.017621,5.016966,-0.749927,-0.750753,0.500000,1.200000
2,2,0.010067,6.929851,0.025910,-1.247323,0.500000,1.200000
3,3,-4.921751,4.920878,0.856422,-0.861412,0.500000,1.200000
4,4,-7.086781,-0.001353,1.058568,-0.001310,0.500000,1.200000
5,5,-4.912355,-4.904574,0.851399,0.882676,0.500000,1.200000
6,6,0.010111,-6.915598,0.025978,1.263589,0.500000,1.200000
7,7,5.006335,-5.007168,-0.754470,0.754506,0.500000,1.200000
0,0,6.893881,0.004129,-1.242025,-0.002659,0.500000,1.250000
1,1,4.980596,4.979775,-0.740488,-0.743823,0.500000,1.250000
2,2,0.011427,6.867031,0.027196,-1.256409,0.500000,1.250000
3,3,-4.878231,4.877394,0.870393,-0.869691,0.500000,1.250000
4,4,-7.036014,-0.001750,1.015333,-0.007950,0.500000,1.250000
5,5,-4.867514,-4.859659,0.896817,0.898305,0.500000,1.250000
6,6,0.011468,-6.851957,0.027131,1.272833,0.500000,1.250000
7,7,4.968273,-4.969148,-0.761232,0.760399,0.500000,1.250000
0,0,6.831611,0.004005,-1.245410,-0.002477,0.500000,1.300000
1,1,4.943260,4.942383,-0.746731,-0.747854,0.500000,1.300000
2,2,0.012869,6.803826,0.028852,-1.264087,0.500000,1.300000
3,3,-4.834790,4.833526,0.868821,-0.877360,0.500000,1.300000
4,4,-6.984418,-0.002106,1.031923,-0.007112,0.500000,1.300000
5,5,-4.822777,-4.814321,0.894739,0.906765,0.500000,1.300000
6,6,0.012908,-6.787954,0.028795,1.280051,0.500000,1.300000
7,7,4.929911,-4.930976,-0.767242,0.763441,0.500000,1.300000
0,0,6.769201,0.003890,-1.248202,-0.002314,0.500000,1.350000
1,1,4.905646,4.904829,-0.752266,-0.751073,0.500000,1.350000
2,2,0.014391,6.740282,0.030432,-1.270899,0.500000,1.350000
3,3,-4.791436,4.789305,0.867085,-0.884416,0.500000,1.350000
4,4,-6.932075,-0.002423,1.046853,-0.006354,0.500000,1.350000
5,5,-4.778150,-4.768550,0.892545,0.915413,0.500000,1.350000
6,6,0.014426,-6.723634,0.030364,1.286397,0.500000,1.350000
7,7,4.891285,-4.892729,-0.772531,0.764944,0.500000,1.350000
0,0,6.706044,0.004353,-1.263132,0.009269,0.500000,1.400000
1,1,4.867788,4.867156,-0.757158,-0.753454,0.500000,1.400000
2,2,0.015988,6.676435,0.031942,-1.276923,0.500000,1.400000
3,3,-4.748176,4.744754,0.865195,-0.891022,0.500000,1.400000
4,4,-6.879061,-0.002707,1.060291,-0.005670,0.500000,1.400000
5,5,-4.733665,-4.721990,0.889695,0.931202,0.500000,1.400000
6,6,0.016017,-6.659038,0.031831,1.291926,0.500000,1.400000
7,7,4.853089,-4.855396,-0.763920,0.746670,0.500000,1.400000
0,0,6.642857,0.004771,-1.263736,0.008357,0.500000,1.450000
1,1,4.829709,4.829411,-0.761578,-0.754913,0.500000,1.450000
2,2,0.017655,6.612328,0.033333,-1.282155,0.500000,1.450000
3,3,-4.705018,4.699883,0.863156,-0.897408,0.500000,1.450000
4,4,-6.825441,-0.002960,1.072385,-0.005051,0.500000,1.450000
5,5,-4.689181,-4.675354,0.889688,0.932728,0.500000,1.450000
6,6,0.017678,-6.594221,0.033218,1.296339,0.500000,1.450000
